"id","year","college","income","scholarship","hhincome","race"
718,2010,1,125.614536273761,28.8029952533543,61.7139537979786,1
719,2000,1,149.971752733435,12.8437828179449,104.661998548781,1
720,2010,1,118.04293503241,17.0165022928268,60.1830754210552,1
721,2000,1,166.437678931857,11.6727768769488,103.852258905,1
722,2010,1,136.369553243173,29.022154356353,70.7164590664681,1
723,2000,1,154.996842132134,13.4401830565184,92.44272681765,1
724,2010,1,100.039810514965,16.4758210768923,80.9212705429656,1
725,2000,1,127.537979556455,28.8410327862948,62.8084025907051,1
726,2000,1,147.314775240642,14.991904697381,95.9145084029067,1
727,2010,1,133.312334263773,27.5935551756993,70.4200896222045,1
728,2000,1,115.323087336109,16.5522847464308,64.648894366765,0
729,2000,0,67.6580907264014,12.9461903311312,47.4762337412767,0
730,2010,1,117.138476231405,20.3210889315233,60.0098689982746,1
731,2000,0,50.7407935681944,29.8956714756787,40.8335628976187,0
732,2010,1,139.366342914005,22.3412655573338,80.6325581384855,1
733,2010,1,175.528084214735,28.0158048728481,133.770418568026,1
734,2000,1,135.654199636357,25.0009257905185,89.9463913326724,1
735,2010,1,159.301790266116,13.0057751294225,110.355153649506,1
736,2000,1,190.226169153362,24.0802077855915,125.121951113106,1
737,2000,1,101.741928210724,20.6015880871564,68.098598818011,1
738,2000,0,107.441813024633,14.9093328462914,67.3574048760044,1
739,2000,1,126.330564763522,19.9750109296292,73.498731159398,1
740,2000,1,130.868575752147,14.4040432525799,37.7394877777181,0
741,2000,1,146.17368862111,14.7418607259169,122.45847300605,1
742,2010,1,93.7925022386125,16.2512477207929,54.6483751562366,1
743,2000,1,164.368878609831,12.2019087895751,123.686167274153,1
744,2000,1,122.622241541124,11.0179412225261,92.2818057423808,1
745,2010,1,157.190361152616,19.371927571483,91.5075202241441,1
746,2010,0,126.368961422692,12.7683687070385,92.3456938728824,1
747,2010,0,75.9335897324927,13.6341168079525,53.544968450323,0
748,2010,0,95.1311765090093,12.2306129988283,86.9107377633191,1
749,2010,1,144.619731544973,10.057430472225,54.6687367220372,0
750,2010,1,178.136248007058,22.8071208391339,117.027721654011,1
751,2010,0,81.3776441227214,24.7924204403535,42.7994256584937,1
752,2010,1,129.746418991945,14.5362157467753,92.24848103308,1
753,2000,0,42.190465629894,22.5835025822744,28.6603524154363,0
754,2010,1,140.366089663478,21.2162568885833,81.901766201908,1
755,2010,-1,-9999999,18.8592457771301,136.729096271053,1
756,2000,1,139.875000165803,18.9792606886476,80.6052747667358,1
757,2000,1,146.094386174352,19.5214687893167,88.2258919006296,1
758,2000,1,90.3331633000595,13.3306360943243,30.6968530935748,1
759,2010,1,179.046714428935,22.3267831979319,163.226452795591,1
760,2000,1,135.038634369089,11.7593707283959,105.528134344662,1
761,2010,1,137.400103987839,25.4247742937878,69.754414377123,1
762,2010,1,103.802445803052,14.8464439576492,80.4152195949206,1
763,2000,1,141.03799722063,12.8501102467999,55.5220178970285,0
764,2010,1,133.920977399403,24.8852815199643,116.090224861004,1
765,2000,1,86.9505278312652,16.3912904448807,34.4465966859925,0
766,2010,0,61.1160176872043,16.1736832652241,45.3756327447086,1
767,2010,0,117.835799332886,27.3257204564288,65.3562894296835,1
768,2010,0,56.627875648367,10.0860109739006,35.5266743171119,0
769,2000,0,81.1442447354013,22.5233079306781,44.6856156619542,1
770,2000,1,185.070443668224,26.4465185627341,122.92851172886,1
771,2010,-1,-9999999,15.020217821002,79.9666955505638,1
772,2010,1,167.748550533366,11.2578679481521,115.18466594592,1
773,2010,1,94.1028341332759,29.3373173382133,67.7239785258075,1
774,2010,1,81.6100033827741,24.6540691331029,43.3921775774324,1
775,2000,1,189.977368003111,19.5030536828563,163.858043390668,1
776,2010,1,125.29955601172,16.9570414582267,76.9810153886331,1
777,2010,1,205.290032165471,29.4342245999724,113.049197882859,1
778,2010,0,65.8580726346587,12.7095936937258,53.5980487220123,1
779,2010,1,136.420934997259,27.9537219880149,76.0793793152354,1
780,2000,0,-9999999,25.9260412631556,35.1386015806882,1
781,2010,1,77.8834902982256,25.9805559366941,28.8442266220644,0
782,2010,1,-9999999,29.6966037573293,23.5518443084807,1
783,2010,1,201.232872926348,17.4396203411743,164.560706483235,1
784,2000,1,123.730700161148,29.404684221372,97.3924212044779,1
785,2010,0,-9999999,14.3409358942881,67.0697096107306,1
786,2000,1,120.889387489288,17.0460293069482,84.1129946306332,1
787,2010,1,175.451933784956,16.8378837546334,162.802550081443,1
788,2000,1,164.071209485056,19.4943560566753,154.202690690392,1
789,2000,1,124.451276880941,22.8483034670353,24.9970171679625,0
790,2010,1,186.398183651509,10.400406322442,119.419495473817,1
791,2010,0,65.3149426689495,29.0515344822779,45.5884294557119,0
792,2000,1,134.532939874955,25.1385647151619,96.8563880200986,1
793,2010,-1,-9999999,18.3241881942376,70.2274347828353,1
794,2000,0,115.283496306368,16.6136910812929,58.2467445574268,1
795,2010,1,92.4291665306652,12.7809486025944,41.0184103287684,0
796,2000,1,105.722873262109,15.7456850865856,38.788560091767,1
797,2010,0,83.144949542516,22.4085697904229,54.3265468127749,1
798,2000,1,143.890986790431,21.8935462273657,111.442683667722,1
799,2010,0,120.343713434234,17.6346361497417,96.5678693362846,1
800,2010,1,153.902728439738,13.5390701377764,73.9495108027558,1
801,2000,1,117.338602125443,22.6869358168915,42.2590051823108,1
802,2010,0,70.8828792621369,16.3159365998581,47.0260982395764,1
803,2010,1,128.994463161656,28.6087479209527,107.798148616817,1
804,2000,1,152.084924053237,17.6104102330282,91.6750611485682,1
805,2010,1,131.507450624559,22.602162337862,98.4510973475477,1
806,2000,0,103.271083053183,15.1713700871915,77.9248680984059,1
807,2000,0,83.6650953727451,19.7138207266107,59.1290423683328,1
808,2000,1,125.670163379117,15.8080265577883,103.029958717846,1
809,2000,0,120.988542420469,12.3017333820462,77.2666530603613,1
810,2010,1,134.60653223326,27.9424224700779,55.2934658922838,1
811,2000,0,75.1760503476774,21.7565001221374,57.8427448006884,1
812,2010,0,76.4234674189507,23.5576264187694,66.3988209029774,1
813,2010,1,146.926878102251,19.4121007155627,107.683385862876,1
814,2000,0,134.739234748793,15.5218243040144,85.2175490055231,1
815,2010,1,122.488636228245,20.0180305587128,62.4237144383478,1
816,2010,1,110.931688402366,24.4716246752068,79.1206742902903,1
817,2010,1,134.585942205595,12.4460188532248,67.2188214747198,1
818,2000,1,146.423757331837,21.570822969079,64.110813487681,1
819,2000,1,129.844687221217,20.7436435017735,69.1208913989855,0
820,2000,1,120.798238734898,17.1363522810861,49.8046958399762,1
821,2000,1,147.393691998996,18.1518206279725,98.6691329037695,1
822,2010,1,145.031549468696,10.3979501174763,80.3256232386366,1
823,2010,1,123.476472544788,20.4729218222201,47.4643360861586,1
824,2000,1,168.624796391888,18.6728298012167,104.856069006967,1
825,2000,1,117.410149469871,24.4998365826905,52.3810126336541,0
826,2000,1,176.01727599606,10.6428910046816,131.440639520815,1
827,2000,1,133.875331795992,12.3207520646974,62.8675833781532,0
828,2010,0,-9999999,18.9710242953151,77.6076684037093,1
829,2010,1,163.093584539493,17.5161547586322,96.2661074889168,1
830,2010,1,127.42344360502,24.0905026858672,47.0307616054095,0
831,2000,1,193.582778713372,18.6307419091463,129.440607125519,1
832,2000,0,99.4288272309071,14.5998866297305,75.6201217891291,1
833,2010,1,112.740269557482,24.4407714903355,45.8287172967982,0
834,2010,1,136.599397296113,24.4647376891226,111.857391899849,1
835,2010,1,116.736684810819,27.110477485694,28.361807472635,0
836,2000,1,106.607489599132,27.6742244511843,86.3876396881766,1
837,2010,1,223.466671222892,23.0204258859158,183.47491988694,1
838,2010,1,122.629839660102,17.0713980263099,78.3240580110293,1
839,2000,-1,-9999999,21.8614414287731,135.057126250228,1
840,2000,1,204.985467449893,10.201534666121,149.288951366909,1
841,2010,1,169.507362832658,10.1905337395146,145.244995093726,1
842,2000,1,132.442486293819,19.1666703065857,71.7065357891588,1
843,2000,1,143.792317870691,22.851144564338,117.597979704236,1
844,2000,1,145.301276459244,11.4320255676284,105.020446822764,1
845,2010,1,104.827234169023,21.3689715974033,84.405692687662,1
846,2010,1,136.650411814332,19.6241808542982,104.506749018891,1
847,2010,1,115.329947318201,21.0675263637677,67.7189264204765,0
848,2000,1,152.529630865359,14.7744681127369,103.645053887534,1
849,2000,1,118.931399491316,26.2233338644728,27.8893343001186,0
850,2010,1,110.70280908124,19.307625903748,36.0050920492139,1
851,2010,1,88.9019391920125,12.4530822085217,41.0483894811779,0
852,2010,0,81.2685679604434,11.8941045971587,-9999999,1
853,2010,0,92.8951771051589,25.6918283458799,84.3353911605441,1
854,2010,1,84.6468971699432,22.2574901487678,39.2025761771092,0
855,2000,0,73.543076304025,28.3628026163206,58.1316199763731,1
856,2000,0,71.3905231678633,28.84832337033,54.9759244993372,1
857,2000,1,119.075630904492,15.3653442626819,44.5150391175312,1
858,2010,1,84.54156153914,29.4727549375966,32.6968351389596,1
859,2010,0,92.796218936956,17.3895986936986,86.6302811551061,1
860,2000,1,141.209611302819,12.695215716958,63.8146823685894,1
861,2000,1,130.201058362994,24.9590480187908,81.1975978045934,1
862,2010,1,142.531410384949,17.9661842528731,123.855271635092,1
863,2000,1,107.715646610254,17.6345532340929,52.8734588840466,0
864,2000,0,110.672807925758,17.2597224451602,64.2215625647369,1
865,2010,1,136.186828621092,11.9491959316656,112.773261821593,1
866,2010,0,103.858247255076,19.8614693619311,72.361522928183,1
867,2010,1,-9999999,27.3649748275056,25.9639184359645,0
868,2010,1,158.565666480079,24.5055880863219,136.496120568252,1
869,2000,0,115.634792468584,11.7805562727153,62.4524953497522,1
870,2000,1,130.446042753285,18.7821697769687,92.4405050076515,1
871,2000,1,162.489790723598,13.3591547980905,94.8542082495365,1
872,2000,1,197.389497233426,27.1481430577114,165.669914622945,1
873,2010,1,84.8298354656928,27.9630979476497,41.1145111784793,1
874,2010,0,-9999999,23.5372651787475,33.4864321814918,1
875,2010,1,115.545926974601,25.7967993943021,90.4858103469378,1
876,2010,1,177.834239037227,23.7275604484603,156.65663641866,1
877,2000,1,134.016458154227,29.4040387123823,116.777064339813,1
878,2000,1,111.94138266359,22.6331978524104,55.8526657607867,1
879,2000,1,114.162364828765,23.7603896390647,40.8978263151557,0
880,2010,0,114.077697693092,27.5896078534424,89.533134679599,1
881,2010,0,82.2875350112774,19.1088986862451,42.1274577292898,0
882,2000,1,116.87884099017,28.5690414812416,57.4436247260656,0
883,2010,1,135.198231441934,29.7741118399426,60.3039568473458,1
884,2010,0,88.9412374661681,16.4985238714144,78.73661154263,1
885,2000,1,-9999999,13.5366213228554,112.179494096818,1
886,2000,1,95.780524985991,25.8050846401602,51.3269098403639,1
887,2000,1,205.774480138294,15.8101872866973,156.185744540108,1
888,2010,0,81.7521444178546,19.7818645462394,43.5936292091363,0
889,2000,1,130.316415540214,29.7540079429746,46.1449561215968,0
890,2010,1,67.7588121450191,10.0587272178382,30.8719634495466,1
891,2010,1,146.437142428616,13.0336955934763,85.140682413754,1
892,2000,1,133.120780032486,28.3095500105992,96.3774921849904,1
893,2010,0,88.6466042320018,26.3350988924503,71.94658975013,1
894,2000,0,76.9730127786541,25.8356315921992,37.9331810924806,0
895,2010,1,146.837509708623,22.3041134746745,128.304697320298,1
896,2000,1,126.970430339573,14.9158329935744,89.078580049624,1
897,2000,1,166.551479460816,28.8677620282397,116.523228790564,1
898,2010,1,146.54293866488,12.7275430737063,128.32374148796,1
899,2000,0,80.4673194752243,15.4003816703334,51.9089763135507,1
900,2000,1,106.167285297808,28.7012761598453,77.4465537763016,1
901,2000,1,151.348136063774,18.0295638553798,118.708740381798,1
902,2010,1,90.7117462811837,18.6919473670423,66.1293911350866,1
903,2010,0,116.193328910518,18.5422840621322,104.237533484599,1
904,2000,0,66.3029978816165,15.4503949778154,52.7767954711417,0
905,2000,1,192.89604665349,25.3112983750179,150.359857313572,1
906,2010,1,112.093602163869,15.6892690388486,58.0650967652683,1
907,2000,1,166.220572725359,11.2002342985943,122.920116646608,1
908,2000,0,116.642529599791,19.1144301416352,99.9044343552315,1
909,2000,1,128.779389770964,17.4948274111375,84.1531925577055,1
910,2010,0,102.594224861667,25.3257291438058,99.4018329142496,1
911,2010,-1,-9999999,24.7456977237016,69.9689036809068,1
912,2000,1,159.496412036749,25.569716100581,85.6931860422492,0
913,2010,0,121.97531662276,18.063411177136,97.4288546552005,1
914,2010,1,174.306371086279,16.3286993419752,146.273459784953,1
915,2010,1,124.448086039767,27.7830885304138,50.6133664522369,1
916,2000,0,83.6821176046859,16.430507148616,68.3851579547292,1
917,2010,1,88.1222321979495,12.2322503710166,39.6868608086816,0
918,2010,0,104.246734397894,13.2087633246556,50.3886725852404,0
919,2000,1,170.632643507422,23.1927184760571,93.9695370724181,1
920,2000,1,221.299308967415,21.8943594535813,208.398506754495,1
921,2010,0,83.3461753580101,28.7136561796069,43.6245889787006,0
922,2000,0,114.936838507566,18.7628782959655,61.4733584583613,1
923,2000,1,146.458141063642,21.4484221674502,100.121765139478,1
924,2000,1,131.623446529598,29.4612891180441,49.8120988430493,0
925,2000,0,90.7866261392897,16.3194541214034,80.2911977201801,1
926,2000,1,195.682571664902,13.501399080269,166.302204735271,1
927,2000,0,72.3264188427909,18.8038700772449,49.4740812652533,0
928,2000,1,274.700553764731,10.5770031223074,233.699081723724,1
929,2010,0,63.8939881255284,23.062310051173,51.6844801625611,1
930,2010,1,155.003499721844,28.0949345044792,82.6898170120278,0
931,2000,-1,-9999999,25.0949662644416,119.785679264919,1
932,2010,1,142.253945883366,26.6880278941244,98.5699829110198,1
933,2010,1,98.7624669542077,25.2924418263137,36.0096230806927,0
934,2000,1,88.2928350319493,18.7778995651752,28.5889759228417,0
935,2000,0,121.266945598786,13.6341232340783,69.2484259801078,1
936,2000,1,138.056635704203,28.1175592681393,81.2425806836056,1
937,2010,-1,-9999999,16.7278908099979,82.2531740001245,1
938,2010,1,116.157556208545,14.7069675242528,71.6690794705231,1
939,2000,0,65.8172823177462,28.7593537196517,30.7290207870012,0
940,2010,1,214.276483667056,27.6570730190724,168.892697292814,1
941,2010,1,133.377768454009,21.0364551190287,62.7115758338127,1
942,2000,-1,-9999999,18.6104236682877,67.0816424278275,1
943,2000,0,108.95830618458,10.2068279730156,110.444118987212,1
944,2010,0,93.9071544523697,15.9291444439441,69.3244757743522,1
945,2010,1,180.887674266454,25.0303619820625,129.220271133153,1
946,2010,0,85.9907736645534,20.4092191811651,67.6714529787489,0
947,2000,1,-9999999,11.3423140766099,94.8590740148728,1
948,2000,1,106.61723562416,25.0800279155374,22.353645130583,0
949,2010,1,141.968741465253,12.1656218497083,109.18976353971,1
950,2010,1,91.5588120627449,16.550337546505,31.8823211540598,0
951,2000,1,121.637777006173,16.8287016544491,78.1032952219049,1
952,2000,1,179.338290467272,15.2634511515498,130.88574010864,1
953,2000,1,74.8211880788176,12.0048632891849,36.967910666179,1
954,2010,1,97.2392045075894,19.4976120907813,30.4062054830767,0
955,2000,1,70.0225598253293,25.8125924225897,14.6311509423662,0
956,2000,1,102.912533976674,25.7559919403866,26.3841294801266,0
957,2000,1,136.716915278464,10.0335173076019,61.6053422035288,1
958,2010,0,51.0511563895784,25.9763014409691,37.3184816140627,0
959,2000,0,108.607914784026,12.9816338885576,85.2306647276406,1
960,2000,1,175.906657931397,21.6592294443399,148.914300279932,1
961,2010,-1,-9999999,19.7557311551645,29.7779893810209,0
962,2000,1,142.641340854378,17.1723611885682,123.350906045759,1
963,2000,1,128.698785125393,24.0338706504554,92.8256203062451,1
964,2010,1,120.408807501685,28.851517457515,49.0843986721538,0
965,2000,1,156.429187283938,23.0272236466408,107.927103113563,1
966,2010,0,72.2294807819139,13.6603958439082,61.512554222414,1
967,2000,1,178.497170235494,25.228561651893,144.531805210612,1
968,2010,1,125.620995287696,23.8301780447364,76.103700019952,1
969,2010,-1,-9999999,12.4741745973006,88.0177587177165,1
970,2000,1,104.440058155955,24.5083659188822,54.0332915257401,0
971,2000,1,273.07206178749,24.5868971943855,240.820952970386,1
972,2010,1,171.308874180332,23.4016276989132,127.170716308463,1
973,2010,1,157.550602264211,25.7702221395448,111.216217068386,1
974,2000,0,114.566469472535,15.2591478032991,83.6188430874887,1
975,2010,1,-9999999,10.9553376678377,132.032139077331,1
976,2010,1,134.027228774882,16.7200687760487,57.1033010004784,1
977,2000,0,93.4094183551451,26.689522350207,78.379234091731,1
978,2010,1,119.428753302176,28.1518017686903,56.2643059698564,1
979,2000,1,130.630515572411,14.8000431573018,62.9787174644321,1
980,2010,1,92.6103323962903,25.3316942602396,38.071411271151,1
981,2000,1,162.642015999682,23.6113920342177,91.3848408199434,1
982,2010,1,178.248897195052,11.4369971910492,144.201127060111,1
983,2000,1,142.851486534319,21.4904851699248,92.988794286952,1
984,2010,1,96.4728230379846,20.5570652429014,54.6784685735165,1
985,2000,1,117.706881796269,18.4888071892783,67.431637322474,1
986,2000,0,118.492384740462,23.7771626748145,74.1333534739917,1
987,2000,0,177.140495254723,13.136258427985,139.678422130436,1
988,2000,1,157.3772876729,21.2380996858701,75.1700197769574,1
989,2010,1,175.806968887626,19.1542402841151,136.275718476917,1
990,2010,1,93.0933835685185,10.9095555404201,37.9271430973833,0
991,2000,1,111.00612945745,13.8571687648073,33.2098390835758,1
992,2010,1,118.16319597764,16.1559236515313,104.399513902836,1
993,2000,0,60.6858449978856,14.4486367097124,65.1112490304827,1
994,2000,0,101.545040302251,22.9924713820219,111.302236165136,1
995,2010,-1,-9999999,24.7426054719836,94.4377996453491,1
996,2000,0,95.3175559564471,17.1204914711416,77.6032239191339,1
997,2010,0,163.159638513562,13.0496284691617,118.608865607737,1
998,2000,1,159.701559209839,20.05595757626,111.419988401581,1
999,2010,1,132.160760382104,29.1192869702354,57.4633697055853,0
1000,2000,1,127.815326329175,21.4795390283689,105.858641924976,1
1001,2000,1,128.61343425934,12.7120566274971,77.306211310601,1
1002,2000,0,148.505149493583,19.3837698595598,125.054149332172,1
1003,2000,-1,-9999999,15.7413964392617,16.9504862726026,0
1004,2000,1,96.8239880023378,25.1458089705557,42.3170416380102,1
1005,2010,1,-9999999,15.9990950208157,71.1872500188333,1
1006,2000,1,169.335461354967,19.2043176479638,87.8545680274227,0
1007,2000,1,123.045325651331,25.6049664923921,49.530530820075,1
1008,2010,1,136.999736677351,25.1952643506229,113.952563952342,1
1009,2010,0,47.8452075573424,18.3468954917043,21.6095555011312,0
1010,2000,1,152.372140712029,14.5231993496418,84.6474751027094,1
1011,2010,0,112.943182435333,26.9750472297892,66.2276573822352,1
1012,2010,1,166.106173094825,10.7483419589698,144.650150835773,1
1013,2000,0,91.861094404796,10.2722286898643,57.5446539258239,0
1014,2000,1,96.3018055338996,26.4746278617531,47.0942632754107,1
1015,2000,0,80.0975072621582,28.0676065990701,64.9002128000178,1
1016,2010,0,68.6774236234041,10.998078584671,31.4498784381541,0
1017,2010,1,192.386127684277,20.9267021855339,140.605433467519,1
1018,2000,1,133.752034092837,21.5362103795633,50.0438288737372,0
1019,2000,1,143.694210687184,29.9290627241135,77.6957638520155,1
1020,2000,1,125.252993999384,13.2331215590239,105.706008417454,1
1021,2010,1,107.353776170315,22.2477400861681,39.8168274994911,1
1022,2000,0,96.1714622251903,23.8361930847168,36.5445913942093,0
1023,2000,1,160.195302829976,10.6260848604143,101.647653584323,1
1024,2000,0,84.1162542947399,27.9906038986519,48.7425095458157,1
1025,2000,1,98.233070628366,22.2676770715043,27.6797722397807,1
1026,2010,0,91.4736988129645,16.5473538031802,76.0238509155895,1
1027,2000,1,82.9901679363334,11.9789592176676,37.6768711769169,1
1028,2000,1,136.161181343731,18.4756288770586,65.6328407279614,1
1029,2000,1,160.15356606257,15.8128368062899,94.4724197924886,1
1030,2000,1,111.674501588939,25.9918582858518,54.4195178477184,0
1031,2010,1,123.318583223516,29.2885634023696,118.771124829391,1
1032,2010,1,112.382876122495,11.0492720175534,61.5880076601598,1
1033,2000,1,166.326264570839,22.695630164817,104.06884015242,1
1034,2010,1,133.460424384681,22.7845270745456,89.7494530223808,1
1035,2000,1,156.047533558081,10.676658754237,137.119017748177,1
1036,2010,0,62.2438518698518,16.5753565728664,32.3301702222339,0
1037,2000,1,126.177577636577,10.5155219789594,79.3205916210132,1
1038,2000,0,105.788299730171,29.9115790147334,54.993935350742,1
1039,2010,1,192.75164294681,12.3680605972186,148.066083541433,1
1040,2000,0,88.5692456517467,20.7204954186454,54.2719463460208,1
1041,2000,0,106.383219424378,17.2750443359837,90.5377001689674,0
1042,2000,1,162.713957487296,11.1264386679977,97.2915280191837,1
1043,2010,1,91.2708269810345,10.7229801407084,41.0370595214393,1
1044,2000,1,153.480658126231,24.8655592091382,115.604072304318,1
1045,2010,1,87.9641531989208,22.025079773739,68.1940544209218,1
1046,2000,1,169.146742209812,23.1317233107984,120.593215165685,1
1047,2010,1,108.691904026109,21.434418046847,81.3701304184111,1
1048,2000,1,190.365035372965,10.0409049447626,171.828860271696,1
1049,2000,1,115.527214278899,29.4404052896425,54.0256773883329,1
1050,2000,0,146.016807095928,10.157455438748,113.278261430795,1
1051,2000,0,64.0722438724376,13.0955500761047,23.7150908574071,1
1052,2010,1,119.978438106807,26.650828407146,96.1080021517923,1
1053,2000,0,54.4624856708844,25.2872689254582,39.5024823710179,1
1054,2000,1,198.646410416997,12.2146457526833,144.263877549014,1
1055,2000,1,125.740505261118,24.1044708061963,88.1459291600095,1
1056,2010,1,167.471586106759,20.404348783195,114.089030417763,1
1057,2010,1,134.875820800472,26.0992758255452,50.576167935376,1
1058,2010,1,185.065815510993,27.2760273935273,112.117139267644,1
1059,2010,1,127.22153950924,28.215257790871,108.109748318778,1
1060,2010,1,142.339424823617,18.5059360647574,116.738117569009,1
1061,2000,0,143.701553282289,22.949340599589,134.894567380376,1
1062,2010,1,103.769490724556,10.1717395801097,61.6953572577828,1
1063,2010,1,169.154324997761,20.173854441382,144.439751115075,1
1064,2010,1,127.564300281987,27.1226457180455,55.0996820687115,1
1065,2000,1,138.518544510338,26.5459009353071,80.5453118586581,1
1066,2000,1,174.367997810856,22.4032141733915,92.9564769005358,1
1067,2000,1,119.628153373573,23.7283124914393,62.5258574570186,1
1068,2000,0,88.228053856575,15.2095767622814,66.1801656340298,1
1069,2010,1,168.058440282669,22.7021173108369,119.097444632842,1
1070,2010,1,194.712417424936,21.1188147217035,118.787962293684,1
1071,2010,1,104.669160356062,15.706092743203,68.30040781277,0
1072,2000,1,127.155256537397,23.0993589898571,73.5089388406654,1
1073,2000,1,85.6874432170858,24.2898866487667,50.1128518040636,1
1074,2010,1,121.825614963043,21.9521685456857,71.21025737112,1
1075,2000,1,106.329928295064,23.8607035810128,65.9445805328799,1
1076,2010,1,135.281428210676,16.4411212177947,80.4654023042559,1
1077,2000,1,190.044822826296,16.815766110085,124.116015652473,1
1078,2010,0,85.5063092495028,23.6314413370565,56.9586743081173,0
1079,2010,1,96.3043142849272,26.0483308229595,26.7063595939313,0
1080,2000,1,111.261447538776,11.0724320681766,47.3643058273374,1
1081,2000,1,134.62575296967,20.8348081633449,54.0977262793263,1
1082,2000,0,108.066425237152,14.8573879385367,80.602242281482,1
1083,2010,1,97.3356730858535,15.5630323057994,67.5885797376616,1
1084,2000,1,132.75143777297,17.4291253369302,51.8253694920186,0
1085,2010,1,145.215006398309,13.3808770775795,101.595608518234,1
1086,2000,1,143.78100998704,13.2640899624676,49.3289595181778,0
1087,2000,1,82.8155954338282,25.7738474337384,54.4257356808682,1
1088,2000,1,102.604698182747,28.9008123287931,39.2051878146241,0
1089,2010,1,115.719772900605,18.8990205945447,83.8374363118589,1
1090,2010,1,90.2415311338536,26.9389374833554,44.6271803298604,1
1091,2010,0,109.574216494889,13.9445080095902,114.684665213973,1
1092,2010,1,87.3935654548249,10.6608617026359,22.562011529591,0
1093,2000,1,112.936730010841,11.1456726770848,42.6455640484349,1
1094,2010,1,154.881242805116,26.9314459338784,134.875484453578,1
1095,2010,1,147.933393549453,13.8292156159878,62.7235972372643,0
1096,2010,1,105.48434623437,10.1574930874631,87.1100808473211,1
1097,2000,1,202.760264029106,14.601804446429,177.624424794835,1
1098,2010,0,70.8489932892623,28.1478530773893,57.7694135845226,1
1099,2010,0,95.8740738166927,24.3771119043231,39.124273709753,0
1100,2010,1,169.923896844875,14.0646172128618,112.370660292277,1
1101,2000,1,168.531828944586,19.8739574803039,114.693541356618,1
1102,2000,0,94.4346683978928,27.2245036438107,52.8644885965399,1
1103,2000,1,-9999999,25.2226915489882,124.153573219779,1
1104,2000,1,78.0253375855572,10.8602827554569,52.0371560649509,1
1105,2000,1,130.185469600529,19.2337427195162,99.7929497572699,1
1106,2000,0,102.831223996645,27.3710285779089,88.4603446004164,1
1107,2000,1,107.907931336249,11.1732898373157,66.0434080970156,1
1108,2000,1,215.155379774769,14.6660528890789,148.817774231242,1
1109,2000,0,133.99734590658,13.0955313611776,117.583289750405,1
1110,2010,1,95.1710700768071,19.7741973120719,47.9965786265767,0
1111,2010,1,153.359729763289,23.283801143989,101.400550594741,1
1112,2010,1,96.3691701918232,25.9399542724714,50.4133837953872,1
1113,2010,1,133.457204316237,13.7606017990038,116.49151251088,1
1114,2000,1,124.827560046108,11.1503937654197,71.0331050605384,1
1115,2000,1,147.572390270211,15.0825236458331,99.4786958510113,1
1116,2010,1,152.823360895957,14.7746511828154,93.2015798934947,1
1117,2010,1,98.3976512481398,20.5510431621224,31.4813452885519,0
1118,2010,0,51.890727013798,11.6318609006703,42.9054162534448,0
1119,2010,1,136.075206404166,25.2687289752066,113.031258784873,1
1120,2010,1,123.997012658161,23.9013231080025,72.4548598548194,1
1121,2010,1,140.584432602747,14.3431585049257,89.2717574461821,1
1122,2000,0,-9999999,28.9274041028693,82.6435246569954,1
1123,2010,1,92.690430415486,15.765343727544,44.2351665006009,0
1124,2010,1,152.377256226907,24.7349465079606,153.653642849838,1
1125,2010,0,136.569554820199,16.3730491278693,89.448341051318,1
1126,2010,1,92.9225059111725,23.0030123749748,45.478387939667,1
1127,2010,1,114.201751590042,21.6019550850615,93.683122963233,1
1128,2010,1,136.765120747323,24.3863222841173,76.0353122071372,1
1129,2000,1,129.565926591105,21.1622135108337,57.9191102118142,1
1130,2000,1,99.6497790814765,19.5413102488965,51.6947849070555,1
1131,2010,1,95.8549966129724,19.9413733184338,32.4682058270184,0
1132,2000,1,111.546339048557,26.0443867091089,63.995951099873,1
1133,2010,1,122.784391664042,23.769491952844,69.6570833307267,1
1134,2000,1,165.681789905081,16.0632395138964,136.22135358567,1
1135,2010,1,96.8307778015213,26.8970036646351,72.0539784509336,1
1136,2010,1,123.767853640151,11.8313278350979,99.7542742131568,1
1137,2000,1,203.816911197208,11.4183411188424,160.473417294595,1
1138,2000,1,143.329040345474,12.6360932225361,99.1737818982256,1
1139,2000,1,146.15242110467,29.3335446156561,104.170322725021,1
1140,2010,1,87.5389865986188,18.4545993804932,54.9010519694401,1
1141,2010,1,89.8993588507302,21.9804808311164,47.8636260785167,0
1142,2000,1,123.874486849139,12.1871612453833,64.8139071531357,0
1143,2000,1,112.417907983642,23.8805417483672,76.0148551406727,0
1144,2000,1,162.403447857116,13.7380540184677,93.7909859858276,1
1145,2010,1,-9999999,27.6268200203776,-9999999,1
1146,2010,1,105.716308423506,28.6413347814232,64.1185590550563,0
1147,2010,1,144.190750929635,17.8404315980151,64.3876575723847,1
1148,2000,1,222.756254730499,17.3484435118735,196.767438264346,1
1149,2010,1,124.524276966518,23.6698373407125,70.7089931405146,1
1150,2010,0,107.515606999812,23.3363273832947,75.3115518042929,1
1151,2010,0,102.938866904674,19.6959266578779,86.274325364919,1
1152,2000,0,103.287157936189,19.2946490040049,66.4352413167803,1
1153,2000,1,162.030524241145,22.841744334437,93.978170748017,1
